Ticker,ArticlesUrls,ArticlesSentimentScores,ConnectedTickers,ConnectedFrequency,LinkingArticlesUrls,LinkingArticlesSentimentScores
CCL,"['https://www.marketwatch.com/data-news/carnival-corp-stock-outperforms-competitors-on-strong-trading-day-6de046ab-8bee1dc044a3', 'https://www.marketwatch.com/data-news/carnival-corp-stock-outperforms-competitors-on-strong-trading-day-7a20ffd8-3c348d55d064', 'https://www.fool.com/investing/2022/12/20/carnival-survived-pandemic-investors-avoid-stock/', 'https://www.marketwatch.com/data-news/carnival-corp-stock-underperforms-friday-when-compared-to-competitors-c1b2b18a-e7d143d022e9', 'https://www.marketwatch.com/data-news/carnival-corp-stock-underperforms-tuesday-when-compared-to-competitors-58bbe030-cfbc1aefadca', 'https://www.marketwatch.com/data-news/carnival-corp-stock-outperforms-competitors-on-strong-trading-day-b6b5811c-d27214ac15dc', 'https://www.marketwatch.com/data-news/carnival-corp-stock-underperforms-wednesday-when-compared-to-competitors-2fbcd0a6-084e2ba87228', 'https://www.marketwatch.com/data-news/carnival-corp-stock-underperforms-friday-when-compared-to-competitors-5fd62429-d7552760fa53', 'https://www.marketwatch.com/data-news/carnival-corp-stock-underperforms-friday-when-compared-to-competitors-c070dbbd-dfa4655d5fa9']","[5.38666, 5.38666, -5.824218888888889, 0.41440000000000005, 4.3144, 5.38666, 4.3144, 0.41440000000000005, 0.41440000000000005]",[],[],"['https://www.cnbc.com/2023/03/30/stocks-making-the-biggest-premarket-moves-rh-charles-schwab-walmart-and-more.html', 'https://www.marketbeat.com/instant-alerts/nyse-dks-sec-filing-2023-03-28/', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-outperforms-competitors-on-strong-trading-day-e49a22fe-b10af3622ae0', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-underperforms-friday-when-compared-to-competitors-280f5c3a-5600240cceb0', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-outperforms-competitors-despite-losses-on-the-day-9a2b5e43-174dbe00ed3e', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-underperforms-monday-when-compared-to-competitors-2f629823-eacc3ed24e81', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-underperforms-tuesday-when-compared-to-competitors-b1060d80-47699812e7bb', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-underperforms-wednesday-when-compared-to-competitors-c6013d16-d616b65cba87', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-underperforms-monday-when-compared-to-competitors-9d469a5a-fdcc0906bfb6', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-outperforms-competitors-despite-losses-on-the-day-b66bc999-5f985e8e9f6f', 'https://www.marketwatch.com/data-news/norwegian-cruise-line-holdings-ltd-stock-underperforms-tuesday-when-compared-to-competitors-31146d7b-51a8702c16af']","[6.760720000000001, -4.0, 5.2, -5.2, -5.2, -5.2, 5.2, -5.2, 5.2, -5.2, -5.2]"
PLTR,"['https://seekingalpha.com/article/4557221-palantir-vs-competition-sell-off-unwarranted', 'https://www.benzinga.com/analyst-ratings/analyst-color/23/03/31173231/chatgpt-writes-palantir-analyst-note-warning-of-ai-competition-why-jim-cramer-sees-', 'https://www.marketwatch.com/story/palantir-technologies-inc-stock-underperforms-friday-when-compared-to-competitors-01668809837', 'https://www.fool.com/investing/2023/01/03/2-top-ai-stocks-ready-for-a-bull-run/', 'https://capital.com/pltr-stock-could-face-margin-pressure-from-competitors-analyst', 'https://www.forbes.com/sites/dereksaul/2023/03/01/ai-is-the-new-electricity-bank-of-america-picks-20-stocks-to-cash-in-on-chatgpt-hype/', 'https://www.marketwatch.com/data-news/cognizant-technology-solutions-corp-stock-underperforms-monday-when-compared-to-competitors-c96dc2b5-3ed528719b40', 'https://seekingalpha.com/article/4547294-palantir-hyper-growth-tech-stock-on-sale-with-2-4-billion-of-net-cash', 'https://www.ft.com/content/11f250df-5125-4bab-bbee-3c4324685c55', 'https://www.marketwatch.com/story/palantir-technologies-inc-stock-underperforms-friday-when-compared-to-competitors-01667596671-400b54e0b5aa']","[1.2567688, 0.03602666666666667, 0.41440000000000005, 1.3274279999999998, -1.1034225000000002, 2.0, 2.6, 3.6213699999999998, 0.0, 0.41440000000000005]","['MSFT', 'GOOG', 'AMZN', 'NVDA', 'AAPL', 'RTX', 'AI', 'BAC', 'TSM', 'PYPL']","[3, 2, 0, 2, 2, 0, 0, 0, 0, 0]",['https://pix11.com/business/press-releases/cision/20230331CG51281/thinking-about-buying-stock-in-coinbase-marathon-digital-riot-palantir-technologies-or-bp'],[-1.5607199999999999]
UBER,"['https://www.wsj.com/articles/lyft-hires-new-ceo-as-founders-step-back-amid-struggles-with-competition-493d1aa5', 'https://www.barrons.com/articles/uber-stock-earnings-sales-51675858976', 'https://www.marketwatch.com/story/uber-stock-rises-after-earnings-as-company-gives-upbeat-outlook-01675858059', 'https://www.cnbc.com/2022/10/11/stocks-making-the-biggest-moves-midday-amgen-uber-lyft-zscaler-and-more.html', 'https://finance.yahoo.com/video/lyft-continues-maneuver-driver-shortage-204357775.html', 'https://www.ft.com/content/7bf1364c-8bd8-4e68-b0bb-1c020a476351', 'https://thehill.com/business/3760050-uber-ceo-says-no-job-cuts-despite-competitor-moves/']","[0.0, 5.9666, 7.34651, 0.0, 5.986672222222222, 0.0, 1.8941650000000003]","['LYFT', 'AMZN', 'LVS', 'ON', 'QCOM', 'MRVL', 'RBLX', 'PYPL']","[3, 0, 0, 0, 0, 0, 0, 0]","['https://seekingalpha.com/article/4583610-marqeta-stock-market-overreaction-undervalued-intrinsically', 'https://stocknews.com/news/cvs-wba-sgfy-uber-dash-cvs-vs-walgreens-which-is-the-better-stock-to-own/', 'https://seekingalpha.com/article/4590961-doordash-is-delivering-a-lot-of-stock-based-compensation', 'https://beststocks.com/wealthy-individual-takes-bullish-stance-on-do/', 'https://www.forbes.com/sites/brendanahern/2023/03/07/tripcom-financial-results-provide-important-insight-into-chinas-reopening/', 'https://capital.com/rlx-technology-ipo-is-the-chinese-vape-manufacturer-a-buy', 'https://seekingalpha.com/article/4581588-grab-holdings-stock-super-app-untapped-potential-long-term-growth', 'https://www.morningstar.com/news/marketwatch/202303021229/lyfts-stock-falls-to-record-low', 'https://www.barrons.com/articles/lyft-stock-uber-competition-51665145134', 'https://www.tipranks.com/news/article/how-uber-has-crashed-yet-again-lyfts-ride', 'https://www.fool.com/investing/2023/02/21/1-of-these-ride-sharing-stocks-headed-for-liftoff/', 'https://techcrunch.com/2023/02/09/lyft-shares-get-crushed-on-weak-guidance-for-first-quarter/', 'https://techcrunch.com/2022/07/14/crypto-us-market-as-coinbase-falters-binance-us-is-waiting-in-the-wings/']","[4.800000000000001, 5.6000000000000005, 0.8288000000000001, 0.5664399999999999, 2.19548, 2.5284000000000004, 6.26904, -3.9153599999999997, -1.05672, 4.85364, -0.7000000000000001, 6.09096, 1.6405200000000002]"
ITUB,"['https://www.barrons.com/articles/emerging-market-bank-stocks-d0a77ae4', 'https://seekingalpha.com/article/4578131-5-attractive-dividend-stocks-emerging-markets-country', 'https://beststocks.com/analysts-alleviate-investors-concerns-deuts/', 'https://www.marketscreener.com/quote/stock/ITA-UNIBANCO-HOLDING-S-A-6492984/news/Ita-Unibanco-S-A-Consolidated-Financial-Statements-Form-6-K-41046928/', 'https://finance.yahoo.com/news/heres-why-hold-itau-unibanco-125712160.html', 'https://seekingalpha.com/article/4560504-nu-holdings-outlier-among-latam-banks', 'https://www.benzinga.com/quote/ITUB', 'https://www.marketbeat.com/stocks/NYSE/ITUB/', 'https://www.bloomberg.com/news/articles/2022-04-29/itau-pays-1-6-billion-for-stake-in-brazil-brokerage-giant-xp', 'https://www.reuters.com/article/us-xp-investimentos-m-a-itau-unibco-hldg-idUKKBN1EL1Q8']","[-1.77974, 0.26666666666666666, 1.1267866666666668, 0.50568, 1.46183, 0.0, 0.8963999999999999, 0.0, 0.0, 0]","['BAC', 'BBD', 'C', 'XOM', 'CVX', 'OXY', 'BP', 'VALE', 'ABEV', 'NU', 'CS', 'SAN', 'JPM']","[0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",[],[]
AI,"['https://www.forbes.com/sites/qai/2023/03/31/ai-stocks-to-watch-in-2023/', 'https://www.investors.com/news/technology/artificial-intelligence-stocks/', 'https://seekingalpha.com/article/4576825-c3ai-buyer-beware', 'https://www.fool.com/investing/2023/03/07/this-soaring-ai-stock-could-benefit-from-a-14-tril/', 'https://www.marketbeat.com/originals/is-c3ai-stock-a-chatgpt-artificial-intelligence-play/', 'https://www.tipranks.com/news/article/3-must-know-conversational-ai-stocks', 'https://www.barrons.com/articles/ai-chatgpt-google-bard-c3ai-stock-price-51675712768', 'https://www.fxstreet.com/news/c3ai-ai-stock-forecast-as-artificial-intelligence-gains-spotlight-this-pure-play-will-explode-in-2023-202302101409', 'https://investorplace.com/2023/02/3-ai-stocks-to-buy-as-biden-doubles-down-on-artificial-intelligence/', 'https://www.nasdaq.com/articles/better-growth-stock%3A-zoom-video-communications-vs.-c3.ai']","[0.0, 0, 0.032009999999999976, 1.9111159999999996, 2.1300185714285713, -0.4916666666666667, 0, 0.9510730000000001, 0.8666666666666667, 5.200749999999999]","['NVDA', 'MSFT', 'META', 'AMZN', 'TSLA', 'GOOG', 'PLTR', 'CSCO']","[0, 7, 3, 3, 0, 3, 0, 0]",[],[]
SOFI,"['https://investorplace.com/2023/03/3-catalysts-to-watch-for-sofi-stock-in-2023/', 'https://www.fool.com/investing/2022/10/31/3-growth-stocks-that-could-soar-to-according-to-wa/', 'https://www.tipranks.com/news/article/sofi-is-trading-cheaply-despite-the-strength-of-its-underlying-business', 'https://finance.yahoo.com/news/13-best-hot-stocks-buy-133248088.html', 'https://stocknews.com/news/sofi-forr-evri-hgbl-1-financial-stock-you-might-want-to-sell-in-march/', 'https://www.investors.com/news/technology/fintech-companies-to-buy-and-watch/', 'https://seekingalpha.com/article/4504614-sofi-technologies-does-not-have-any-competitive-advantage', 'https://www.tipranks.com/news/article/sofi-an-intriguing-stock-to-bank-on-after-nasty-decline', 'https://www.barrons.com/articles/upstart-stock-downgrade-goldman-sachs-51657565837', 'https://www.forbes.com/sites/petercohan/2022/03/03/sofi-stock-pops-on-55-revenue-growth-view/']","[4.695548, 1.3581349999999999, 2.319539090909091, 0.6946828571428572, 1.9544942857142857, 0, -2.237733333333333, 0.8144975000000001, 0, 3.6737571428571427]","['AMZN', 'GOOG', 'META', 'AMC', 'AFRM', 'PYPL', 'AAPL', 'MSFT', 'TSLA', 'JPM', 'KO', 'PFE', 'JNJ', 'CVS', 'WMT', 'XOM', 'CVX', 'BAC', 'C', 'WFC', 'PTON', 'COIN', 'RIG']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['https://www.marketbeat.com/instant-alerts/nyse-vsco-sec-filing-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nasdaq-laur-sec-filing-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-tal-a-buy-or-sell-right-now-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-abt-sec-filing-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-abt-a-buy-or-sell-right-now-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nasdaq-jd-options-data-report-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-ccj-options-data-report-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-slb-sec-filing-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-cag-sec-filing-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-ph-sec-filing-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-nee-sec-filing-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-bsx-sec-filing-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-cvx-analyst-earnings-estimates-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-cvx-sec-filing-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-kr-options-data-report-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-kr-sec-filing-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-rf-analyst-earnings-estimates-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-lvs-sec-filing-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-mrk-sec-filing-2023-03-31/']","[5.2, 6.0288, 6.0288, 6.09096, 6.0288, 6.0288, 6.0288, 6.09096, 5.53012, 6.0288, 6.0288, 6.09096, 6.0288, 6.0288, 6.0288, 6.09096, 6.0288, 6.0288, 6.0288]"
T,"['https://www.marketwatch.com/data-news/at-t-inc-stock-underperforms-monday-when-compared-to-competitors-aba21c5-1e314585d9b1', 'https://www.wsj.com/articles/dividend-stocks-have-new-competition-cash-5bfc5b1e', 'https://www.marketwatch.com/data-news/at-t-inc-stock-outperforms-competitors-despite-losses-on-the-day-dd7e5dc-7c055eec148a', 'https://finance.yahoo.com/news/ts-stock-less-attractive-customer-193505078.html', 'https://www.marketwatch.com/data-news/at-t-inc-stock-outperforms-competitors-despite-losses-on-the-day-56904290-83c0daf9d1f2', 'https://www.marketwatch.com/data-news/at-t-inc-stock-underperforms-friday-when-compared-to-competitors-despite-daily-gains-bff3e7a5-ae111786aecb', 'https://www.marketwatch.com/data-news/at-t-inc-stock-underperforms-wednesday-when-compared-to-competitors-8473c90c-fb2835a4fa87', 'https://www.marketwatch.com/data-news/at-t-inc-stock-underperforms-tuesday-when-compared-to-competitors-951cde51-c74882fb74f1', 'https://www.marketwatch.com/data-news/at-t-inc-stock-outperforms-competitors-on-strong-trading-day-b89e23bc-197c245b48f6', 'https://www.marketwatch.com/data-news/at-t-inc-stock-outperforms-competitors-on-strong-trading-day-7b12bf7d-02f79117bea4']","[0.20720000000000002, 0, 4.75589, -1.4451800000000004, 4.75589, -4.23544, 0.20720000000000002, 0.41440000000000005, 5.179460000000001, 5.179460000000001]","['CMCSA', 'VZ']","[7, 1]","['https://www.nasdaq.com/articles/best-dividend-stock-to-buy:-att-vs.-lowes-vs.-macys', 'https://www.marketwatch.com/data-news/verizon-communications-inc-stock-outperforms-competitors-on-strong-trading-day-846bab89-c0fb69a73556', 'https://seekingalpha.com/article/4584868-why-i-am-still-a-buy-on-verizon-long-term-advantages-over-wireless-competitors', 'https://www.marketwatch.com/data-news/verizon-communications-inc-stock-outperforms-competitors-despite-losses-on-the-day-b65dc90b-8d7d6a2550cd', 'https://www.marketwatch.com/data-news/verizon-communications-inc-stock-outperforms-competitors-despite-losses-on-the-day-1516dc2f-c7c6ad3f59d1', 'https://www.gurufocus.com/news/1932268/lumen-technologies-bye-bye-dividends-hello-share-buybacks', 'https://seekingalpha.com/article/4576977-lumen-this-is-the-second-blow-in-3-months', 'https://finance.yahoo.com/news/t-blackrock-jv-likely-contribute-165823155.html']","[1.87488, -5.2, -6.4, -5.2, -5.2, -4.0, 2.2027599999999996, 7.9295800000000005]"
DNA,"['https://money.usnews.com/investing/stock-market-news/slideshows/best-crispr-stocks-to-buy', 'https://seekingalpha.com/article/4540718-ginkgo-bioworks-is-a-strong-buy', 'https://finance.yahoo.com/news/ginkgo-bioworks-provides-compensation-information-120000193.html', 'https://www.prnewswire.com/news-releases/ginkgo-bioworks-reports-second-quarter-2022-financial-results-301605926.html', 'https://www.fiercebiotech.com/medtech/highest-paid-medtech-ceos', 'https://agfundernews.com/brief-ginkgo-bioworks-buys-zymergen-for-300m', 'https://seekingalpha.com/article/4532432-ginkgo-bioworks-time-to-buy', 'https://finance.yahoo.com/news/ginkgo-bioworks-announces-proposed-public-211700553.html', 'https://cen.acs.org/business/mergers-&-acquisitions/Ginkgo-acquire-synbio-competitor-Zymergen/100/web/2022/07', 'https://www.thestreet.com/investing/did-maravai-lifesciences-deserve-to-sell-off-on-ceo-transition']","[0.0, 4.243726666666667, -0.53452, 0.598885, 0, 0.0, 5.54306, 0.0, 0, 0]","['BAC', 'AAPL', 'MSFT']","[2, 1, 1]",[],[]
LUMN,"['https://www.fool.com/investing/2023/02/08/why-lumen-stock-is-falling-hard-today/', 'https://seekingalpha.com/article/4581562-lumen-priced-for-disaster-loading-up-truck', 'https://www.marketwatch.com/story/lumen-debt-exchange-shows-beaten-down-company-plans-to-fight-it-out-amid-investor-doubts-f95ae8d1', 'https://www.gurufocus.com/news/1932268/lumen-technologies-bye-bye-dividends-hello-share-buybacks', 'https://www.prnewswire.com/news-releases/lumen-invests-to-expand-us-intercity-network-by-6-million-fiber-miles-301695604.html', 'https://www.barrons.com/articles/lumen-stock-downgrade-dividend-risks-51664986693', 'https://seekingalpha.com/article/4576977-lumen-this-is-the-second-blow-in-3-months', 'https://www.fool.com/investing/2023/01/12/why-lumen-stock-plummeted-58-in-2022/', 'https://finance.yahoo.com/news/t-blackrock-jv-likely-contribute-165823155.html', 'https://www.lightreading.com/broadband/google-fiber-expands-competition-with-comcast-lumen-in-colorado-/d/d-id/781486']","[-2.70291, -1.7449793333333334, -6.401050000000001, 1.050601111111111, 2.61448, -6.30099, 0.6584394736842105, -0.3941349999999998, 0.0, 0.21566999999999995]","['T', 'VZ', 'CMCSA']","[3, 1, 1]",[],[]
C,[],[],[],[],"['https://beststocks.com/alcoa-co-a-consistent-player-in-the-industrial-p/', 'https://www.marketbeat.com/instant-alerts/nyse-aa-analyst-earnings-estimates-2023-03-29/', 'https://www.marketbeat.com/instant-alerts/nyse-aa-a-buy-or-sell-right-now-2023-03-27/', 'https://www.marketbeat.com/instant-alerts/nyse-abt-sec-filing-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-abt-sec-filing-2023-03-30/', 'https://www.investorsobserver.com/news/qm-news/6353762401030504', 'https://www.marketwatch.com/data-news/citizens-financial-group-inc-stock-falls-thursday-underperforms-market-115fc3cd-c2ce791a574a', 'https://www.marketbeat.com/instant-alerts/nyse-cfg-analyst-earnings-estimates-2023-03-31/', 'https://www.marketwatch.com/data-news/citizens-financial-group-inc-stock-rises-wednesday-still-underperforms-market-71984a28-f13cbd3b01af', 'https://www.marketwatch.com/data-news/citizens-financial-group-inc-stock-rises-tuesday-outperforms-market-69f7abe-1de30c4f34a8', 'https://www.marketbeat.com/instant-alerts/nyse-cfg-analyst-earnings-estimates-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-cfg-sec-filing-2023-03-31/', 'https://www.marketwatch.com/data-news/citizens-financial-group-inc-stock-falls-friday-underperforms-market-bd0d34ec-af6e74f109bd', 'https://www.marketbeat.com/instant-alerts/nyse-ge-52-week-high-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-ge-a-buy-or-sell-right-now-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-slb-sec-filing-2023-03-31/', 'https://www.marketbeat.com/instant-alerts/nyse-dis-sec-filing-2023-03-29/', 'https://www.marketbeat.com/instant-alerts/nyse-dis-sec-filing-2023-03-28/', 'https://www.marketbeat.com/instant-alerts/nyse-ph-sec-filing-2023-03-15/', 'https://www.marketbeat.com/instant-alerts/nyse-tfc-sec-filing-2023-03-31/', 'https://www.fool.com/investing/2023/03/17/why-truist-financial-stock-fell-191-this-week/', 'https://www.marketbeat.com/instant-alerts/nyse-tfc-sec-filing-2023-03-29/', 'https://beststocks.com/carrier-globals-promising-growth-prospects-and-su/', 'https://www.marketbeat.com/instant-alerts/nyse-carr-analyst-earnings-estimates-2023-03-30/', 'https://www.marketbeat.com/instant-alerts/nyse-carr-sec-filing-2023-03-28/', 'https://www.marketbeat.com/instant-alerts/nasdaq-li-consensus-analyst-rating-2023-03-29/', 'https://www.marketbeat.com/instant-alerts/nasdaq-li-sec-filing-2023-03-30/', 'https://beststocks.com/li-auto-inc-a-rising-star-in-the-ev-market/', 'https://www.marketbeat.com/instant-alerts/nyse-dks-sec-filing-2023-03-28/', 'https://www.marketwatch.com/data-news/regions-financial-corp-stock-underperforms-thursday-when-compared-to-competitors-d6b27547-cdd42734011f', 'https://www.marketbeat.com/instant-alerts/nasdaq-crwd-sec-filing-2023-03-30/', 'https://seekingalpha.com/article/4566199-lloyds-banking-attractive-valuation-high-yield-improving-technicals', 'https://www.tipranks.com/news/global-markets/2-uk-banking-stocks-for-safe-dividends', 'https://www.marketbeat.com/instant-alerts/nyse-et-sec-filing-2023-03-26/', 'https://beststocks.com/analysts-have-given-api-group-co-nyseapg-a-mo/', 'https://finance.yahoo.com/news/rlx-technology-4q-profit-exceeds-084732427.html', 'https://www.cnn.com/business/live-news/stock-market-credit-suisse-bank-merger-03-20-23/h_8d1a5a946aca6ed76ae2c21505f41d33', 'https://www.marketwatch.com/data-news/keycorp-stock-underperforms-thursday-when-compared-to-competitors-de185f17-4e851ccc5cb8', 'https://www.marketwatch.com/data-news/keycorp-stock-outperforms-competitors-despite-losses-on-the-day-c9d8e664-6d4927b76583', 'https://www.marketwatch.com/data-news/keycorp-stock-outperforms-competitors-on-strong-trading-day-bedfd6f2-74b1ad187b2c', 'https://www.marketwatch.com/data-news/keycorp-stock-underperforms-monday-when-compared-to-competitors-75276c2f-8fdf5241315e', 'https://www.marketwatch.com/data-news/keycorp-stock-underperforms-friday-when-compared-to-competitors-ec2e3d95-d5750152bc97', 'https://www.marketwatch.com/data-news/keycorp-stock-underperforms-friday-when-compared-to-competitors-724aa836-edd1deefde75', 'https://www.marketwatch.com/data-news/keycorp-stock-outperforms-competitors-on-strong-trading-day-c06eaa4f-aa54353c6fe5', 'https://www.marketwatch.com/data-news/keycorp-stock-underperforms-wednesday-when-compared-to-competitors-fbee84e6-dd4fc3aee87f', 'https://www.marketwatch.com/data-news/keycorp-stock-outperforms-competitors-on-strong-trading-day-c7036e56-8cdea385f33b', 'https://www.marketwatch.com/data-news/keycorp-stock-underperforms-thursday-when-compared-to-competitors-5e0a3fec-d5ae7548ffae', 'https://www.marketwatch.com/data-news/citizens-financial-group-inc-stock-underperforms-monday-when-compared-to-competitors-9620672f-50062a894095', 'https://seekingalpha.com/article/4578131-5-attractive-dividend-stocks-emerging-markets-country', 'https://www.benzinga.com/quote/ITUB']","[7.13424, 5.6000000000000005, 4.0, 5.6000000000000005, 4.800000000000001, 6.21136, -5.2, 4.0, 5.2, -5.2, 4.0, 4.0, -5.2, 5.6000000000000005, 5.6000000000000005, 4.800000000000001, -5.2, -5.9649600000000005, 4.0, 5.6000000000000005, -1.23312, 5.6000000000000005, 5.6000000000000005, 4.0, 4.0, 5.6000000000000005, 5.6000000000000005, 4.800000000000001, 5.6000000000000005, -5.2, 5.6000000000000005, 2.4000000000000004, 6.0288, 5.6000000000000005, 5.2, 7.7015199999999995, 4.800000000000001, -5.2, -5.2, 5.2, -5.2, 5.2, -5.2, -5.2, -5.2, -5.2, -5.2, 5.2, 7.65812, 4.800000000000001]"
VALE,[],[],[],[],[],[]
BBD,[],[],[],[],"['https://seekingalpha.com/article/4578131-5-attractive-dividend-stocks-emerging-markets-country', 'https://www.benzinga.com/quote/ITUB']","[-4.0, 2.3875]"
META,[],[],[],[],"['https://www.marketbeat.com/instant-alerts/nyse-tal-options-data-report-2023-03-29/', 'https://www.tipranks.com/news/article/meta-snap-or-bili-which-social-media-stock-earns-wall-streets-strong-buy-rating', 'https://www.asktraders.com/analysis/pinterest-stock-has-risen-11-3-ytd-as-it-cuts-staff-and-space/', 'https://www.fool.com/investing/2023/02/14/pinterest-is-down-72-from-its-high-time-to-buy/', 'https://www.fool.com/investing/2022/11/17/why-weibo-stock-was-fell-and-then-jumped-on-thursd/', 'https://seekingalpha.com/article/4588556-cisco-5-reasons-to-be-optimistic', 'https://www.marketwatch.com/story/is-metaverse-pioneer-roblox-ready-for-fierce-competition-this-analyst-doesnt-think-so-11663022167', 'https://finance.yahoo.com/news/15-most-profitable-growth-stocks-161350986.html', 'https://investorplace.com/2023/01/25-tech-stocks-to-sell-before-they-die-2/', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-outperforms-competitors-on-strong-trading-day-7c801aa3-f0e0048999f3', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-outperforms-competitors-on-strong-trading-day-6b40a3d0-4dfaf02a6893', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-outperforms-competitors-despite-losses-on-the-day-fbffbe41-26f36bc91266', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-underperforms-thursday-when-compared-to-competitors-a7d5dd14-45ceae799007', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-underperforms-friday-when-compared-to-competitors-despite-daily-gains-d0d2ed82-ce1df470887a', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-underperforms-tuesday-when-compared-to-competitors-49dbbc38-28a621c09e59', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-underperforms-thursday-when-compared-to-competitors-fc927a58-9426e78853a9', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-underperforms-monday-when-compared-to-competitors-d7bf299b-8a7d3ea350c7', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-underperforms-wednesday-when-compared-to-competitors-5976c152-502bba340395', 'https://www.marketwatch.com/data-news/sirius-xm-holdings-inc-stock-underperforms-tuesday-when-compared-to-competitors-despite-daily-gains-129c1b74-e90e1aac18b2', 'https://www.marketwatch.com/data-news/alphabet-inc-cl-a-stock-outperforms-competitors-on-strong-trading-day-1ca99537-bd75ca44f90b', 'https://www.marketwatch.com/data-news/alphabet-inc-cl-a-stock-underperforms-friday-when-compared-to-competitors-ae8d974e-89decfe79a47', 'https://www.marketwatch.com/data-news/alphabet-inc-cl-a-stock-outperforms-competitors-on-strong-trading-day-f2a7f41b-5f81c7d9332f', 'https://www.forbes.com/sites/qai/2023/03/31/ai-stocks-to-watch-in-2023/', 'https://seekingalpha.com/article/4576825-c3ai-buyer-beware', 'https://www.nasdaq.com/articles/better-growth-stock%3A-zoom-video-communications-vs.-c3.ai']","[5.6000000000000005, 5.2, 6.3802, -0.7000000000000001, -0.7000000000000001, 1.9608400000000001, 5.6000000000000005, 6.0288, 6.674759999999999, -5.2, -5.2, -5.2, 5.2, 5.2, 5.2, 5.2, 5.2, 5.2, 5.2, -5.2, -5.2, 5.2, 1.01136, 6.71844, 1.37928]"
INTC,[],[],[],[],"['https://www.fool.com/investing/2023/03/31/nvidia-great-news-semiconductor-synopsys-stock/', 'https://finance.yahoo.com/news/13-small-publicly-traded-semiconductor-192937634.html', 'https://www.fool.com/investing/2023/01/16/is-tsmc-stock-a-buy-now/', 'https://seekingalpha.com/article/4585121-taiwan-semiconductor-tsm-what-buffett-sees', 'https://www.nasdaq.com/articles/better-semiconductor-stock:-tsmc-vs.-intel', 'https://www.tomshardware.com/news/berkshire-dumps-86-percent-of-tsmc-stock', 'https://www.fool.com/investing/2023/01/23/why-micron-was-rallying-today/', 'https://www.nasdaq.com/articles/2-semiconductor-stocks-to-watch-this-upcoming-week', 'https://www.morningstar.com/articles/1139978/5-undervalued-semiconductor-stocks', 'https://investorplace.com/2023/02/7-sorry-semiconductor-stocks-to-sell-in-february-before-its-too-late/']","[-0.7000000000000001, -5.9649600000000005, -6.973800000000001, 1.6, 6.099360000000001, 5.6000000000000005, 5.6000000000000005, 1.40644, 6.71844, -7.19556]"
